CustomerID,CustomerName,Age,Gender,City
1717,Customer 1717,33,Other,New York
1718,Customer 1718,61,Male,Chicago
1719,Customer 1719,30,Male,New York
1720,Customer 1720,79,Male,New York
1721,Customer 1721,18,Male,Houston
1722,Customer 1722,35,Male,Houston
1723,Customer 1723,25,Male,Houston
1724,Customer 1724,56,Female,Houston
1725,Customer 1725,32,Male,Chicago
1726,Customer 1726,43,Other,New York
1727,Customer 1727,62,Female,Chicago
1728,Customer 1728,28,Female,Los Angeles
1729,Customer 1729,46,Male,Miami
1730,Customer 1730,40,Male,New York
1731,Customer 1731,46,Male,New York
1732,Customer 1732,67,Male,Houston
1733,Customer 1733,34,Female,Chicago
1734,Customer 1734,22,Male,Chicago
1735,Customer 1735,79,Male,Chicago
1736,Customer 1736,42,Other,Los Angeles
1737,Customer 1737,23,Other,Miami
1738,Customer 1738,32,Female,Houston
1739,Customer 1739,71,Female,Los Angeles
1740,Customer 1740,27,Male,New York
1741,Customer 1741,69,Female,Chicago
1742,Customer 1742,65,Other,Chicago
1743,Customer 1743,32,Other,New York
1744,Customer 1744,30,Other,Chicago
1745,Customer 1745,18,Male,Houston
1746,Customer 1746,24,Female,Houston
1747,Customer 1747,48,Male,Chicago
1748,Customer 1748,75,Female,Houston
1749,Customer 1749,35,Other,New York
1750,Customer 1750,60,Male,Chicago
1751,Customer 1751,25,Male,Los Angeles
1752,Customer 1752,35,Male,Los Angeles
1753,Customer 1753,22,Male,Los Angeles
1754,Customer 1754,37,Other,Miami
1755,Customer 1755,30,Female,New York
1756,Customer 1756,77,Female,Houston
1757,Customer 1757,60,Female,Houston
1758,Customer 1758,32,Other,New York
1759,Customer 1759,74,Female,Los Angeles
1760,Customer 1760,19,Male,Los Angeles
1761,Customer 1761,54,Female,Houston
1762,Customer 1762,43,Male,Chicago
1763,Customer 1763,58,Other,Miami
1764,Customer 1764,55,Other,Houston
1765,Customer 1765,71,Other,New York
1766,Customer 1766,25,Female,Chicago
1767,Customer 1767,74,Male,Miami
1768,Customer 1768,37,Other,Houston
1769,Customer 1769,43,Male,Chicago
1770,Customer 1770,72,Female,Houston
1771,Customer 1771,41,Male,New York
1772,Customer 1772,55,Female,Los Angeles
1773,Customer 1773,76,Female,Miami
1774,Customer 1774,57,Male,Chicago
1775,Customer 1775,31,Female,Chicago
1776,Customer 1776,22,Other,New York
1777,Customer 1777,33,Female,Houston
1778,Customer 1778,72,Other,Chicago
1779,Customer 1779,42,Female,Los Angeles
1780,Customer 1780,71,Male,Houston
1781,Customer 1781,73,Female,Houston
1782,Customer 1782,48,Female,Chicago
1783,Customer 1783,28,Male,Miami
1784,Customer 1784,68,Male,Houston
1785,Customer 1785,45,Male,Miami
1786,Customer 1786,70,Male,Houston
1787,Customer 1787,52,Male,Miami
1788,Customer 1788,72,Male,Houston
1789,Customer 1789,42,Female,New York
1790,Customer 1790,47,Male,New York
1791,Customer 1791,69,Other,Miami
1792,Customer 1792,35,Male,Miami
1793,Customer 1793,30,Other,Chicago
1794,Customer 1794,78,Other,Houston
1795,Customer 1795,51,Female,Los Angeles
1796,Customer 1796,48,Male,Miami
1797,Customer 1797,46,Female,Miami
1798,Customer 1798,68,Female,Miami
1799,Customer 1799,71,Other,Houston
1800,Customer 1800,70,Male,New York
1801,Customer 1801,18,Male,New York
1802,Customer 1802,63,Female,Los Angeles
1803,Customer 1803,71,Male,New York
1804,Customer 1804,53,Other,Miami
1805,Customer 1805,68,Female,Chicago
1806,Customer 1806,76,Male,Houston
1807,Customer 1807,41,Male,Los Angeles
1808,Customer 1808,65,Female,Miami
1809,Customer 1809,79,Female,New York
1810,Customer 1810,51,Female,New York
1811,Customer 1811,79,Other,Los Angeles
1812,Customer 1812,70,Female,New York
1813,Customer 1813,18,Other,New York
1814,Customer 1814,45,Male,New York
1815,Customer 1815,71,Male,Miami
1816,Customer 1816,79,Male,Chicago
1817,Customer 1817,56,Female,Los Angeles
1818,Customer 1818,62,Male,Houston
1819,Customer 1819,26,Other,Chicago
1820,Customer 1820,72,Other,Chicago
1821,Customer 1821,54,Female,New York
1822,Customer 1822,21,Male,New York
1823,Customer 1823,22,Female,Los Angeles
1824,Customer 1824,44,Male,Chicago
1825,Customer 1825,68,Other,Chicago
1826,Customer 1826,55,Other,Chicago
1827,Customer 1827,29,Other,New York
1828,Customer 1828,18,Other,Miami
1829,Customer 1829,52,Other,Houston
1830,Customer 1830,48,Male,Houston
1831,Customer 1831,71,Other,Houston
1832,Customer 1832,51,Other,Miami
1833,Customer 1833,51,Male,Los Angeles
1834,Customer 1834,72,Other,Houston
1835,Customer 1835,45,Female,Los Angeles
1836,Customer 1836,18,Other,New York
1837,Customer 1837,50,Other,Chicago
1838,Customer 1838,36,Male,Houston
1839,Customer 1839,24,Female,Miami
1840,Customer 1840,39,Male,New York
1841,Customer 1841,66,Male,Houston
1842,Customer 1842,23,Female,New York
1843,Customer 1843,77,Other,New York
1844,Customer 1844,47,Male,New York
1845,Customer 1845,53,Female,New York
1846,Customer 1846,50,Other,Miami
1847,Customer 1847,36,Female,Los Angeles
1848,Customer 1848,71,Male,Houston
1849,Customer 1849,55,Male,Los Angeles
1850,Customer 1850,31,Male,Los Angeles
1851,Customer 1851,63,Female,Los Angeles
1852,Customer 1852,52,Female,New York
1853,Customer 1853,66,Male,Chicago
1854,Customer 1854,27,Other,Chicago
1855,Customer 1855,52,Female,New York
1856,Customer 1856,31,Other,Chicago
1857,Customer 1857,54,Other,Houston
1858,Customer 1858,47,Male,Chicago
1859,Customer 1859,43,Female,Chicago
1860,Customer 1860,62,Female,Chicago
1861,Customer 1861,65,Other,New York
1862,Customer 1862,61,Female,Los Angeles
1863,Customer 1863,73,Female,Miami
1864,Customer 1864,79,Other,Houston
1865,Customer 1865,34,Female,Miami
1866,Customer 1866,21,Other,Los Angeles
1867,Customer 1867,39,Female,Los Angeles
1868,Customer 1868,72,Female,Houston
1869,Customer 1869,69,Female,Los Angeles
1870,Customer 1870,28,Male,New York
1871,Customer 1871,39,Male,Miami
1872,Customer 1872,47,Male,New York
1873,Customer 1873,48,Other,New York
1874,Customer 1874,46,Female,Los Angeles
1875,Customer 1875,21,Other,Miami
1876,Customer 1876,44,Male,New York
1877,Customer 1877,68,Other,Chicago
1878,Customer 1878,33,Male,Houston
1879,Customer 1879,62,Male,Chicago
1880,Customer 1880,40,Male,Los Angeles
1881,Customer 1881,19,Male,Los Angeles
1882,Customer 1882,27,Male,New York
1883,Customer 1883,78,Male,Chicago
1884,Customer 1884,77,Other,Houston
1885,Customer 1885,60,Other,Chicago
1886,Customer 1886,59,Other,New York
1887,Customer 1887,23,Male,Houston
1888,Customer 1888,63,Male,Miami
1889,Customer 1889,58,Male,Chicago
1890,Customer 1890,65,Other,New York
1891,Customer 1891,71,Male,Los Angeles
1892,Customer 1892,79,Female,Miami
1893,Customer 1893,22,Female,Miami
1894,Customer 1894,32,Male,Chicago
1895,Customer 1895,57,Male,Los Angeles
1896,Customer 1896,74,Other,Miami
1897,Customer 1897,28,Male,Miami
1898,Customer 1898,65,Female,Los Angeles
1899,Customer 1899,79,Other,New York
1900,Customer 1900,77,Female,Miami
1901,Customer 1901,37,Other,Miami
1902,Customer 1902,70,Other,Houston
1903,Customer 1903,66,Other,Houston
1904,Customer 1904,41,Female,Miami
1905,Customer 1905,77,Other,Los Angeles
1906,Customer 1906,55,Other,Los Angeles
1907,Customer 1907,50,Other,Miami
1908,Customer 1908,71,Other,Houston
1909,Customer 1909,42,Female,Los Angeles
1910,Customer 1910,76,Male,Chicago
1911,Customer 1911,76,Female,Chicago
1912,Customer 1912,59,Other,Miami
1913,Customer 1913,73,Male,New York
1914,Customer 1914,48,Female,Los Angeles
1915,Customer 1915,60,Other,Los Angeles
1916,Customer 1916,69,Other,Miami
1917,Customer 1917,42,Female,New York
1918,Customer 1918,27,Male,Houston
1919,Customer 1919,20,Other,Houston
1920,Customer 1920,29,Male,Miami
1921,Customer 1921,23,Female,Houston
1922,Customer 1922,78,Female,New York
1923,Customer 1923,76,Male,Los Angeles
1924,Customer 1924,65,Male,Miami
1925,Customer 1925,48,Other,Miami
1926,Customer 1926,61,Male,New York
1927,Customer 1927,73,Other,Chicago
1928,Customer 1928,45,Male,Chicago
1929,Customer 1929,49,Other,Chicago
1930,Customer 1930,22,Male,Chicago
1931,Customer 1931,74,Male,Los Angeles
1932,Customer 1932,37,Female,Miami
1933,Customer 1933,67,Male,New York
1934,Customer 1934,28,Male,New York
1935,Customer 1935,55,Female,Chicago
1936,Customer 1936,60,Female,Houston
1937,Customer 1937,34,Other,Miami
1938,Customer 1938,27,Female,New York
1939,Customer 1939,76,Female,Chicago
1940,Customer 1940,31,Male,Chicago
1941,Customer 1941,61,Female,Houston
1942,Customer 1942,47,Female,Houston
1943,Customer 1943,59,Male,New York
1944,Customer 1944,54,Female,New York
1945,Customer 1945,21,Female,New York
1946,Customer 1946,53,Other,Chicago
1947,Customer 1947,65,Female,Chicago
1948,Customer 1948,72,Female,Los Angeles
1949,Customer 1949,32,Female,Miami
1950,Customer 1950,24,Other,Los Angeles
1951,Customer 1951,22,Other,Los Angeles
1952,Customer 1952,56,Male,Houston
1953,Customer 1953,42,Female,New York
1954,Customer 1954,44,Male,Miami
1955,Customer 1955,68,Other,Miami
1956,Customer 1956,71,Male,Los Angeles
1957,Customer 1957,22,Male,New York
1958,Customer 1958,76,Female,Chicago
1959,Customer 1959,75,Female,Chicago
1960,Customer 1960,24,Other,New York
1961,Customer 1961,22,Female,Chicago
1962,Customer 1962,40,Male,Los Angeles
1963,Customer 1963,33,Other,Houston
1964,Customer 1964,40,Other,New York
1965,Customer 1965,39,Other,Houston
1966,Customer 1966,25,Other,Chicago
1967,Customer 1967,48,Other,New York
1968,Customer 1968,24,Male,Chicago
1969,Customer 1969,24,Male,Houston
1970,Customer 1970,42,Female,Miami
1971,Customer 1971,65,Other,Chicago
1972,Customer 1972,20,Other,Chicago
1973,Customer 1973,53,Male,Houston
1974,Customer 1974,30,Other,Los Angeles
1975,Customer 1975,31,Female,Los Angeles
1976,Customer 1976,20,Other,Los Angeles
1977,Customer 1977,43,Male,Miami
1978,Customer 1978,29,Female,Chicago
1979,Customer 1979,42,Male,Miami
1980,Customer 1980,18,Other,Chicago
1981,Customer 1981,22,Other,Los Angeles
1982,Customer 1982,19,Other,Miami
1983,Customer 1983,28,Male,Chicago
1984,Customer 1984,78,Male,Houston
1985,Customer 1985,26,Other,Houston
1986,Customer 1986,28,Male,New York
1987,Customer 1987,23,Female,New York
1988,Customer 1988,31,Female,Miami
1989,Customer 1989,67,Female,Los Angeles
1990,Customer 1990,31,Male,Houston
1991,Customer 1991,38,Other,Houston
1992,Customer 1992,18,Female,Los Angeles
1993,Customer 1993,79,Other,Miami
1994,Customer 1994,63,Female,Chicago
1995,Customer 1995,52,Female,Los Angeles
1996,Customer 1996,50,Male,Houston
1997,Customer 1997,67,Other,Miami
1998,Customer 1998,37,Male,New York
1999,Customer 1999,68,Other,Chicago
2000,Customer 2000,60,Male,Miami
2001,Customer 2001,55,Male,Los Angeles
2002,Customer 2002,58,Male,New York
2003,Customer 2003,18,Male,Houston
2004,Customer 2004,29,Male,Miami
2005,Customer 2005,51,Other,Chicago
2006,Customer 2006,43,Female,New York
2007,Customer 2007,24,Male,Los Angeles
2008,Customer 2008,65,Other,Miami
2009,Customer 2009,74,Female,New York
2010,Customer 2010,53,Female,Houston
2011,Customer 2011,45,Female,Miami
2012,Customer 2012,47,Other,Houston
2013,Customer 2013,43,Male,Chicago
2014,Customer 2014,54,Other,Miami
2015,Customer 2015,41,Other,Los Angeles
2016,Customer 2016,65,Male,New York
2017,Customer 2017,62,Other,Houston
2018,Customer 2018,47,Female,Chicago
2019,Customer 2019,40,Female,Chicago
2020,Customer 2020,73,Male,Houston
2021,Customer 2021,66,Female,Miami
2022,Customer 2022,51,Male,Chicago
2023,Customer 2023,30,Male,Los Angeles
2024,Customer 2024,39,Male,New York
2025,Customer 2025,50,Female,Chicago
2026,Customer 2026,67,Male,New York
2027,Customer 2027,49,Male,Los Angeles
2028,Customer 2028,18,Female,Chicago
2029,Customer 2029,59,Male,Houston
2030,Customer 2030,71,Male,Los Angeles
2031,Customer 2031,61,Other,New York
2032,Customer 2032,64,Other,New York
2033,Customer 2033,34,Female,Miami
2034,Customer 2034,30,Male,New York
2035,Customer 2035,31,Female,Houston
2036,Customer 2036,45,Female,Los Angeles
2037,Customer 2037,63,Other,Chicago
2038,Customer 2038,39,Other,Los Angeles
2039,Customer 2039,73,Male,Los Angeles
2040,Customer 2040,33,Male,Houston
2041,Customer 2041,66,Other,New York
2042,Customer 2042,19,Male,New York
2043,Customer 2043,20,Male,Miami
2044,Customer 2044,54,Female,Houston
2045,Customer 2045,78,Male,Houston
2046,Customer 2046,79,Female,New York
2047,Customer 2047,19,Female,Houston
2048,Customer 2048,68,Other,New York
2049,Customer 2049,45,Other,New York
2050,Customer 2050,25,Other,Miami
2051,Customer 2051,41,Female,Chicago
2052,Customer 2052,60,Other,Miami
2053,Customer 2053,52,Other,New York
2054,Customer 2054,31,Other,Chicago
2055,Customer 2055,78,Male,New York
2056,Customer 2056,66,Other,New York
2057,Customer 2057,47,Male,Houston
2058,Customer 2058,58,Other,Los Angeles
2059,Customer 2059,72,Female,Chicago
2060,Customer 2060,75,Other,Houston
2061,Customer 2061,33,Other,Los Angeles
2062,Customer 2062,39,Other,Los Angeles
2063,Customer 2063,71,Other,Miami
2064,Customer 2064,78,Other,Houston
2065,Customer 2065,54,Other,Miami
2066,Customer 2066,63,Male,Los Angeles
2067,Customer 2067,70,Other,New York
2068,Customer 2068,67,Female,New York
2069,Customer 2069,46,Female,Houston
2070,Customer 2070,23,Other,Chicago
2071,Customer 2071,59,Male,Chicago
2072,Customer 2072,39,Female,Los Angeles
2073,Customer 2073,76,Other,Chicago
2074,Customer 2074,52,Male,New York
2075,Customer 2075,22,Male,Houston
2076,Customer 2076,64,Female,Miami
2077,Customer 2077,27,Male,New York
2078,Customer 2078,74,Other,New York
2079,Customer 2079,48,Male,Chicago
2080,Customer 2080,74,Male,New York
2081,Customer 2081,72,Female,Houston
2082,Customer 2082,33,Other,Miami
2083,Customer 2083,71,Female,Miami
2084,Customer 2084,20,Male,Miami
2085,Customer 2085,76,Male,Miami
2086,Customer 2086,52,Other,Miami
2087,Customer 2087,28,Other,Miami
2088,Customer 2088,60,Female,Chicago
2089,Customer 2089,75,Female,Chicago
2090,Customer 2090,19,Female,Los Angeles
2091,Customer 2091,30,Male,New York
2092,Customer 2092,53,Male,Houston
2093,Customer 2093,66,Female,Houston
2094,Customer 2094,34,Female,New York
2095,Customer 2095,35,Male,Los Angeles
2096,Customer 2096,22,Other,Houston
2097,Customer 2097,49,Female,New York
2098,Customer 2098,21,Other,Chicago
2099,Customer 2099,42,Other,Houston
2100,Customer 2100,49,Male,Los Angeles
2101,Customer 2101,65,Other,Los Angeles
2102,Customer 2102,38,Female,New York
2103,Customer 2103,26,Male,Los Angeles
2104,Customer 2104,29,Male,New York
2105,Customer 2105,20,Female,Houston
2106,Customer 2106,57,Other,New York
2107,Customer 2107,53,Male,Miami
2108,Customer 2108,75,Other,Chicago
2109,Customer 2109,32,Female,Miami
2110,Customer 2110,64,Male,Chicago
2111,Customer 2111,78,Female,Chicago
2112,Customer 2112,78,Other,Houston
2113,Customer 2113,78,Male,Los Angeles
2114,Customer 2114,71,Other,Houston
2115,Customer 2115,68,Male,Los Angeles
2116,Customer 2116,58,Female,New York
2117,Customer 2117,61,Other,Miami
2118,Customer 2118,72,Female,Chicago
2119,Customer 2119,35,Male,Chicago
2120,Customer 2120,71,Male,Miami
2121,Customer 2121,22,Other,Los Angeles
2122,Customer 2122,58,Other,Chicago
2123,Customer 2123,52,Female,Houston
2124,Customer 2124,21,Female,Chicago
2125,Customer 2125,44,Other,Los Angeles
2126,Customer 2126,75,Male,Chicago
2127,Customer 2127,29,Female,Chicago
2128,Customer 2128,59,Male,Chicago
2129,Customer 2129,26,Other,Chicago
2130,Customer 2130,18,Other,New York
2131,Customer 2131,79,Female,New York
2132,Customer 2132,39,Other,Chicago
2133,Customer 2133,36,Other,Miami
2134,Customer 2134,54,Male,Houston
2135,Customer 2135,48,Female,Miami
2136,Customer 2136,22,Other,Los Angeles
2137,Customer 2137,55,Other,Chicago
2138,Customer 2138,34,Female,Los Angeles
2139,Customer 2139,75,Female,Los Angeles
2140,Customer 2140,67,Female,Miami
2141,Customer 2141,48,Male,New York
2142,Customer 2142,52,Female,New York
2143,Customer 2143,60,Other,Houston
2144,Customer 2144,53,Male,Los Angeles
2145,Customer 2145,27,Male,Los Angeles
2146,Customer 2146,65,Female,Chicago
2147,Customer 2147,25,Other,Chicago
2148,Customer 2148,74,Female,Houston
2149,Customer 2149,57,Other,New York
2150,Customer 2150,45,Male,New York
2151,Customer 2151,18,Male,Houston
2152,Customer 2152,71,Other,Miami
2153,Customer 2153,60,Other,Chicago
2154,Customer 2154,33,Other,Chicago
2155,Customer 2155,29,Female,Los Angeles
2156,Customer 2156,27,Female,Houston
2157,Customer 2157,49,Male,Chicago
2158,Customer 2158,61,Male,Houston
2159,Customer 2159,63,Male,Chicago
2160,Customer 2160,51,Male,New York
2161,Customer 2161,76,Female,Houston
2162,Customer 2162,39,Female,New York
2163,Customer 2163,43,Female,Los Angeles
2164,Customer 2164,45,Other,Chicago
2165,Customer 2165,77,Female,New York
2166,Customer 2166,23,Male,Houston
2167,Customer 2167,18,Other,Houston
2168,Customer 2168,71,Other,Miami
2169,Customer 2169,75,Female,Chicago
2170,Customer 2170,56,Female,Chicago
2171,Customer 2171,55,Other,Los Angeles
2172,Customer 2172,42,Male,New York
2173,Customer 2173,24,Male,New York
2174,Customer 2174,48,Other,New York
2175,Customer 2175,19,Other,Chicago
2176,Customer 2176,35,Male,New York
2177,Customer 2177,52,Female,Miami
2178,Customer 2178,42,Male,Los Angeles
2179,Customer 2179,74,Female,Chicago
2180,Customer 2180,69,Male,Houston
2181,Customer 2181,30,Female,New York
2182,Customer 2182,65,Male,Chicago
2183,Customer 2183,39,Male,Chicago
2184,Customer 2184,33,Other,Chicago
2185,Customer 2185,55,Male,Houston
2186,Customer 2186,28,Other,Chicago
2187,Customer 2187,60,Other,Chicago
2188,Customer 2188,48,Female,New York
2189,Customer 2189,23,Female,Miami
2190,Customer 2190,23,Female,Los Angeles
2191,Customer 2191,65,Female,Los Angeles
2192,Customer 2192,42,Other,Miami
2193,Customer 2193,41,Other,Houston
2194,Customer 2194,52,Male,Houston
2195,Customer 2195,73,Male,Houston
2196,Customer 2196,56,Male,Miami
2197,Customer 2197,43,Other,Houston
2198,Customer 2198,21,Other,Miami
2199,Customer 2199,36,Female,Los Angeles
2200,Customer 2200,31,Other,Miami
2201,Customer 2201,70,Male,Los Angeles
2202,Customer 2202,79,Female,Los Angeles
2203,Customer 2203,41,Other,Houston
2204,Customer 2204,70,Female,Chicago
2205,Customer 2205,71,Female,Los Angeles
2206,Customer 2206,79,Male,Miami
2207,Customer 2207,18,Other,New York
2208,Customer 2208,51,Female,Miami
2209,Customer 2209,36,Female,Chicago
2210,Customer 2210,29,Female,Los Angeles
2211,Customer 2211,69,Male,Miami
2212,Customer 2212,68,Male,Miami
2213,Customer 2213,35,Male,New York
2214,Customer 2214,68,Female,New York
2215,Customer 2215,41,Male,Los Angeles
2216,Customer 2216,62,Other,Houston
2217,Customer 2217,35,Other,Chicago
2218,Customer 2218,59,Other,New York
2219,Customer 2219,29,Female,Los Angeles
2220,Customer 2220,23,Male,Miami
2221,Customer 2221,74,Male,Chicago
2222,Customer 2222,72,Male,New York
2223,Customer 2223,50,Other,Los Angeles
2224,Customer 2224,25,Other,Chicago
2225,Customer 2225,47,Female,Chicago
2226,Customer 2226,20,Other,Los Angeles
2227,Customer 2227,52,Other,Chicago
2228,Customer 2228,67,Female,Los Angeles
2229,Customer 2229,31,Other,Chicago
2230,Customer 2230,19,Female,Chicago
2231,Customer 2231,77,Female,Los Angeles
2232,Customer 2232,66,Female,Houston
2233,Customer 2233,64,Male,Houston
2234,Customer 2234,21,Female,New York
2235,Customer 2235,28,Female,New York
2236,Customer 2236,24,Female,Houston
2237,Customer 2237,29,Female,Miami
2238,Customer 2238,51,Other,Miami
2239,Customer 2239,30,Male,New York
2240,Customer 2240,21,Male,Houston
2241,Customer 2241,26,Female,Chicago
2242,Customer 2242,79,Other,Chicago
2243,Customer 2243,66,Male,Los Angeles
2244,Customer 2244,54,Other,Miami
2245,Customer 2245,69,Other,Miami
2246,Customer 2246,69,Other,Houston
2247,Customer 2247,78,Female,Los Angeles
2248,Customer 2248,27,Female,Houston
2249,Customer 2249,70,Female,Miami
2250,Customer 2250,23,Other,Houston
2251,Customer 2251,44,Female,Chicago
2252,Customer 2252,38,Male,New York
2253,Customer 2253,59,Other,Miami
2254,Customer 2254,53,Female,Chicago
2255,Customer 2255,60,Male,New York
2256,Customer 2256,54,Female,Miami
2257,Customer 2257,68,Other,Houston
2258,Customer 2258,40,Female,Chicago
2259,Customer 2259,28,Female,Houston
2260,Customer 2260,66,Female,New York
2261,Customer 2261,18,Other,Miami
2262,Customer 2262,47,Female,Chicago
2263,Customer 2263,55,Other,Miami
2264,Customer 2264,60,Other,Houston
2265,Customer 2265,51,Male,New York
2266,Customer 2266,55,Other,Los Angeles
2267,Customer 2267,78,Other,Chicago
2268,Customer 2268,56,Male,Chicago
2269,Customer 2269,54,Female,Houston
2270,Customer 2270,76,Female,New York
2271,Customer 2271,47,Female,Chicago
2272,Customer 2272,66,Female,Miami
2273,Customer 2273,40,Female,Miami
2274,Customer 2274,63,Other,Miami
2275,Customer 2275,73,Female,Houston
2276,Customer 2276,57,Other,Miami
2277,Customer 2277,19,Male,New York
2278,Customer 2278,65,Female,Los Angeles
2279,Customer 2279,24,Female,Chicago
2280,Customer 2280,48,Other,Los Angeles
2281,Customer 2281,54,Male,Chicago
2282,Customer 2282,28,Male,New York
2283,Customer 2283,20,Male,New York
2284,Customer 2284,28,Other,New York
2285,Customer 2285,44,Male,New York
2286,Customer 2286,48,Female,Miami
2287,Customer 2287,34,Female,Chicago
2288,Customer 2288,44,Other,Miami
2289,Customer 2289,73,Other,New York
2290,Customer 2290,53,Male,Chicago
2291,Customer 2291,54,Female,New York
2292,Customer 2292,60,Male,Chicago
2293,Customer 2293,39,Female,Los Angeles
2294,Customer 2294,54,Other,Chicago
2295,Customer 2295,69,Other,Los Angeles
2296,Customer 2296,37,Male,Houston
2297,Customer 2297,43,Female,Chicago
2298,Customer 2298,70,Female,New York
2299,Customer 2299,28,Female,Los Angeles
2300,Customer 2300,59,Other,Houston
2301,Customer 2301,65,Female,Houston
2302,Customer 2302,55,Male,New York
2303,Customer 2303,31,Female,Miami
2304,Customer 2304,72,Male,Miami
2305,Customer 2305,43,Male,New York
2306,Customer 2306,58,Other,Chicago
2307,Customer 2307,75,Male,Chicago
2308,Customer 2308,19,Female,Chicago
2309,Customer 2309,63,Male,Los Angeles
2310,Customer 2310,73,Other,Houston
2311,Customer 2311,20,Other,Miami
2312,Customer 2312,69,Female,Los Angeles
2313,Customer 2313,61,Other,Houston
2314,Customer 2314,47,Other,Miami
2315,Customer 2315,62,Male,New York
2316,Customer 2316,46,Other,Houston
2317,Customer 2317,48,Male,Miami
2318,Customer 2318,51,Female,Miami
2319,Customer 2319,49,Female,Houston
2320,Customer 2320,37,Female,Chicago
2321,Customer 2321,51,Other,Houston
2322,Customer 2322,27,Other,Miami
2323,Customer 2323,38,Female,Chicago
2324,Customer 2324,42,Other,Chicago
2325,Customer 2325,18,Other,Houston
2326,Customer 2326,59,Male,Los Angeles
2327,Customer 2327,22,Other,Miami
2328,Customer 2328,47,Other,Houston
2329,Customer 2329,42,Other,Miami
2330,Customer 2330,65,Other,New York
2331,Customer 2331,65,Female,Miami
2332,Customer 2332,64,Female,Houston
2333,Customer 2333,42,Male,Miami
2334,Customer 2334,74,Female,Los Angeles
2335,Customer 2335,66,Female,Los Angeles
2336,Customer 2336,29,Female,Houston
2337,Customer 2337,42,Other,Houston
2338,Customer 2338,25,Male,Los Angeles
2339,Customer 2339,47,Male,Chicago
2340,Customer 2340,55,Female,Houston
2341,Customer 2341,76,Male,Chicago
2342,Customer 2342,23,Male,Houston
2343,Customer 2343,76,Male,Miami
2344,Customer 2344,76,Female,Miami
2345,Customer 2345,72,Male,Los Angeles
2346,Customer 2346,52,Male,Houston
2347,Customer 2347,24,Other,Miami
2348,Customer 2348,24,Other,Miami
2349,Customer 2349,51,Other,New York
2350,Customer 2350,36,Other,Houston
2351,Customer 2351,71,Female,Los Angeles
2352,Customer 2352,48,Other,Los Angeles
2353,Customer 2353,27,Other,Los Angeles
2354,Customer 2354,67,Other,Miami
2355,Customer 2355,61,Male,Los Angeles
2356,Customer 2356,75,Female,New York
2357,Customer 2357,65,Other,New York
2358,Customer 2358,44,Female,Los Angeles
2359,Customer 2359,19,Other,Chicago
2360,Customer 2360,32,Male,Miami
2361,Customer 2361,21,Female,Miami
2362,Customer 2362,31,Male,Miami
2363,Customer 2363,50,Other,New York
2364,Customer 2364,45,Male,Miami
2365,Customer 2365,50,Female,Houston
2366,Customer 2366,70,Other,Miami
2367,Customer 2367,46,Female,Los Angeles
2368,Customer 2368,46,Female,New York
2369,Customer 2369,29,Female,Miami
2370,Customer 2370,72,Other,Miami
2371,Customer 2371,74,Male,Miami
2372,Customer 2372,56,Other,New York
2373,Customer 2373,69,Male,Los Angeles
2374,Customer 2374,18,Female,New York
2375,Customer 2375,28,Male,Chicago
2376,Customer 2376,57,Male,Chicago
2377,Customer 2377,31,Male,Houston
2378,Customer 2378,30,Other,Miami
2379,Customer 2379,33,Other,Los Angeles
2380,Customer 2380,28,Female,Los Angeles
2381,Customer 2381,18,Female,Los Angeles
2382,Customer 2382,34,Male,Houston
2383,Customer 2383,32,Female,Los Angeles
2384,Customer 2384,35,Male,Houston
2385,Customer 2385,44,Female,Chicago
2386,Customer 2386,19,Other,Chicago
2387,Customer 2387,55,Male,Chicago
2388,Customer 2388,44,Other,New York
2389,Customer 2389,62,Male,Los Angeles
2390,Customer 2390,24,Other,Miami
2391,Customer 2391,33,Other,Miami
2392,Customer 2392,50,Other,Miami
2393,Customer 2393,30,Male,Houston
2394,Customer 2394,42,Other,Los Angeles
2395,Customer 2395,30,Female,Miami
2396,Customer 2396,31,Male,New York
2397,Customer 2397,65,Male,New York
2398,Customer 2398,24,Male,Houston
2399,Customer 2399,56,Female,Houston
2400,Customer 2400,56,Female,Chicago
2401,Customer 2401,21,Male,Los Angeles
2402,Customer 2402,72,Male,Los Angeles
2403,Customer 2403,72,Other,New York
2404,Customer 2404,65,Male,New York
2405,Customer 2405,70,Female,New York
2406,Customer 2406,61,Female,Houston
2407,Customer 2407,46,Male,Miami
2408,Customer 2408,21,Male,New York
2409,Customer 2409,50,Male,Miami
2410,Customer 2410,31,Female,Los Angeles
2411,Customer 2411,23,Female,New York
2412,Customer 2412,46,Male,Miami
2413,Customer 2413,79,Other,Miami
2414,Customer 2414,23,Other,New York
2415,Customer 2415,57,Female,Miami
2416,Customer 2416,52,Other,Los Angeles
2417,Customer 2417,39,Other,Chicago
2418,Customer 2418,61,Male,Chicago
2419,Customer 2419,50,Male,Miami
2420,Customer 2420,42,Female,Miami
2421,Customer 2421,23,Female,Los Angeles
2422,Customer 2422,48,Male,Miami
2423,Customer 2423,79,Other,Houston
2424,Customer 2424,24,Other,Chicago
2425,Customer 2425,24,Other,Houston
2426,Customer 2426,70,Other,Los Angeles
2427,Customer 2427,64,Male,Chicago
2428,Customer 2428,44,Male,Chicago
2429,Customer 2429,56,Female,Chicago
2430,Customer 2430,38,Male,Los Angeles
