ProductID,ProductName,Category,Price
812,Product 812,Prescription,57.76268808029398
813,Product 813,OTC,431.924775863346
814,Product 814,Supplements,327.97066819006903
815,Product 815,OTC,109.79731605793616
816,Product 816,Prescription,261.4011978051116
817,Product 817,OTC,91.72366549933584
818,Product 818,Prescription,107.93848889693166
819,Product 819,Prescription,229.69424793648497
820,Product 820,Prescription,316.9189086161901
821,Product 821,OTC,222.6972615887453
822,Product 822,Supplements,234.70272757579215
823,Product 823,Prescription,145.05147683945114
824,Product 824,Prescription,455.4665079756979
825,Product 825,Prescription,179.7858151008995
826,Product 826,Prescription,347.5761825543602
827,Product 827,Prescription,37.14208474923469
828,Product 828,Supplements,413.77470914048257
829,Product 829,Prescription,360.1916220980544
830,Product 830,Prescription,27.09106544131707
831,Product 831,Prescription,128.57938212221595
832,Product 832,OTC,57.86896374731814
833,Product 833,Prescription,378.7826603530116
834,Product 834,Prescription,467.0627093399926
835,Product 835,OTC,222.6085112835428
836,Product 836,Prescription,222.96481086143504
837,Product 837,Supplements,453.7543617917566
838,Product 838,OTC,409.79854285331226
839,Product 839,Supplements,26.663957942903284
840,Product 840,Supplements,351.1451038133165
841,Product 841,Prescription,305.69105068694216
842,Product 842,Supplements,114.57840599025756
843,Product 843,Prescription,333.6764259964216
844,Product 844,Prescription,143.42119218961605
845,Product 845,OTC,166.65663155265048
846,Product 846,Supplements,176.57991163522695
847,Product 847,Prescription,317.12958730252245
848,Product 848,Prescription,216.03725472648145
849,Product 849,Prescription,391.03570943083633
850,Product 850,OTC,236.8471011046758
851,Product 851,Prescription,27.21659320575538
852,Product 852,Supplements,61.51228196805258
853,Product 853,OTC,384.5817103698464
854,Product 854,Supplements,46.533297353673824
855,Product 855,Supplements,481.8581487687347
856,Product 856,OTC,47.17493344840894
857,Product 857,Supplements,178.7662842192203
858,Product 858,OTC,224.61559402387567
859,Product 859,OTC,486.5160704820759
860,Product 860,OTC,190.14694872381315
861,Product 861,Prescription,388.0301426801878
862,Product 862,OTC,489.9386810449668
863,Product 863,OTC,481.4169376856592
864,Product 864,Supplements,272.53128161161635
865,Product 865,OTC,44.92866455362597
866,Product 866,Prescription,327.5700486989235
867,Product 867,Supplements,418.5511083847855
868,Product 868,Supplements,134.0775489125393
869,Product 869,Supplements,156.607182541264
870,Product 870,Supplements,109.227320351505
871,Product 871,Prescription,382.7213985480057
872,Product 872,OTC,150.84354900605618
873,Product 873,Prescription,270.297076730968
874,Product 874,OTC,201.35446614077517
875,Product 875,OTC,357.6656265417884
876,Product 876,Prescription,88.60233726416836
877,Product 877,Supplements,69.773885314344
878,Product 878,Prescription,164.82117030774904
879,Product 879,Prescription,407.0518608188213
880,Product 880,Supplements,156.92726384816706
881,Product 881,Prescription,499.7181047518322
882,Product 882,OTC,480.6878935319311
883,Product 883,Supplements,174.913267224865
884,Product 884,OTC,185.87035412477823
885,Product 885,Supplements,487.23126432683466
886,Product 886,OTC,44.01057029603
887,Product 887,OTC,442.5932350722953
888,Product 888,Supplements,286.91093288604253
889,Product 889,Prescription,38.40288267097048
890,Product 890,OTC,276.1594915709888
891,Product 891,Supplements,320.0017549697667
892,Product 892,Supplements,271.58143005346307
893,Product 893,Prescription,200.8153080258573
894,Product 894,Supplements,298.9705963729661
895,Product 895,Supplements,61.37555118442435
896,Product 896,OTC,423.6361337027918
897,Product 897,Prescription,317.9326463787933
898,Product 898,Supplements,119.30510594463156
899,Product 899,Supplements,269.21661764433765
900,Product 900,OTC,374.43683744073337
901,Product 901,Supplements,477.5622935154801
902,Product 902,Supplements,359.79014053947736
903,Product 903,OTC,197.3025520164763
904,Product 904,OTC,146.09135716346597
905,Product 905,OTC,174.632634321695
906,Product 906,Supplements,419.9293986529012
907,Product 907,OTC,17.247072821786674
908,Product 908,OTC,297.3302843250687
909,Product 909,OTC,228.0996481156062
910,Product 910,OTC,54.06997109755248
911,Product 911,Supplements,423.1004246528513
912,Product 912,Prescription,52.54803530650605
913,Product 913,Prescription,330.6102877713835
914,Product 914,OTC,87.02354050603971
915,Product 915,Prescription,78.88492825893472
916,Product 916,Supplements,12.48257400394524
917,Product 917,OTC,473.2591999358686
918,Product 918,Prescription,16.34228727627328
919,Product 919,Prescription,405.6259652771057
920,Product 920,OTC,15.92058744895747
921,Product 921,Prescription,463.6432751089232
922,Product 922,Supplements,15.96065008191032
923,Product 923,OTC,180.49341079204564
924,Product 924,Supplements,339.28881036378056
925,Product 925,Prescription,60.04314097456695
926,Product 926,Prescription,349.86767294784374
927,Product 927,Prescription,185.414510905226
928,Product 928,Supplements,365.823343585596
929,Product 929,Supplements,219.74204510775567
930,Product 930,Supplements,34.360313762360576
931,Product 931,Prescription,157.83450694032877
932,Product 932,Prescription,217.91451776192596
933,Product 933,Supplements,456.2094271420088
934,Product 934,Prescription,220.8758472892229
935,Product 935,Supplements,54.10166197373071
936,Product 936,Supplements,135.08936053147391
937,Product 937,Supplements,368.7066695372509
938,Product 938,Prescription,159.16251896994956
939,Product 939,Prescription,183.15224891563227
940,Product 940,OTC,146.44900085685924
941,Product 941,Supplements,216.52887171759437
942,Product 942,Supplements,186.59721262150256
943,Product 943,Supplements,210.19163251688047
944,Product 944,Prescription,248.80195812380737
945,Product 945,Supplements,262.4044182829824
946,Product 946,OTC,185.43159458823803
947,Product 947,Prescription,259.3295776039254
948,Product 948,Supplements,348.72278360033954
949,Product 949,Prescription,24.40909767162229
950,Product 950,Supplements,76.93812911922276
951,Product 951,Supplements,19.391684748558102
952,Product 952,OTC,114.29100487992628
953,Product 953,Prescription,171.94847971372684
954,Product 954,Prescription,167.93891931739068
955,Product 955,Prescription,263.9813369704742
956,Product 956,OTC,303.3610512735087
957,Product 957,Prescription,99.36814316987602
958,Product 958,Supplements,102.68066495036447
959,Product 959,OTC,407.32026695412645
960,Product 960,OTC,316.2956245828741
961,Product 961,OTC,103.57463402981772
962,Product 962,Supplements,332.32230566875165
963,Product 963,Prescription,345.0041421570326
964,Product 964,OTC,35.7512472610768
965,Product 965,Supplements,230.75174128315476
966,Product 966,OTC,418.0332753506116
967,Product 967,Prescription,319.9325656308184
968,Product 968,OTC,153.5312076408142
969,Product 969,Supplements,372.1583449644568
970,Product 970,OTC,233.50222931819505
971,Product 971,Supplements,434.4202590343663
972,Product 972,Supplements,207.1274580680652
973,Product 973,Supplements,398.9484627313397
974,Product 974,OTC,72.30093377653263
975,Product 975,Supplements,166.85231221133438
976,Product 976,OTC,218.55124800517757
977,Product 977,OTC,437.0435377414509
978,Product 978,Prescription,430.5341389903252
979,Product 979,Supplements,404.958109742944
980,Product 980,Supplements,239.90313653368543
981,Product 981,OTC,340.16391532359097
982,Product 982,OTC,117.46326566834006
983,Product 983,Supplements,388.3701149541168
984,Product 984,Supplements,149.80608627697163
985,Product 985,Prescription,21.804734744812716
986,Product 986,OTC,298.24975641027106
987,Product 987,Prescription,301.0053087702536
988,Product 988,OTC,472.39376219032863
989,Product 989,OTC,368.4570435950826
990,Product 990,OTC,261.85522836351936
991,Product 991,Prescription,189.6085732752548
992,Product 992,Supplements,188.31699057669968
993,Product 993,Supplements,466.3040073601947
994,Product 994,Prescription,31.056862858992087
995,Product 995,Supplements,346.15160494480347
996,Product 996,Supplements,319.3596143329207
997,Product 997,Supplements,459.50851770887215
998,Product 998,Prescription,104.65483034146465
999,Product 999,Supplements,119.06908580592454
1000,Product 1000,Supplements,249.9912837646105
1001,Product 1001,Supplements,369.1064613831424
1002,Product 1002,Prescription,193.33460027439872
1003,Product 1003,OTC,139.71158130735742
1004,Product 1004,OTC,456.4379331142284
1005,Product 1005,Supplements,376.8267739075385
1006,Product 1006,OTC,491.0278401310142
1007,Product 1007,OTC,347.59169637283134
1008,Product 1008,Supplements,446.1323950193327
1009,Product 1009,Supplements,269.13114036952965
1010,Product 1010,Supplements,79.30381924800832
1011,Product 1011,Supplements,348.7705842521844
1012,Product 1012,OTC,185.10109466252516
1013,Product 1013,Supplements,310.99251896938915
1014,Product 1014,OTC,288.50712371807833
1015,Product 1015,Prescription,301.87808372306614
1016,Product 1016,OTC,225.30531409815583
1017,Product 1017,OTC,302.1142873484746
1018,Product 1018,Prescription,460.5490732762728
1019,Product 1019,Prescription,315.3105220506578
1020,Product 1020,Prescription,75.9878355124197
1021,Product 1021,Prescription,116.14751598183156
1022,Product 1022,Prescription,367.8376112931646
1023,Product 1023,Supplements,443.8346063410206
1024,Product 1024,OTC,471.59822484742193
1025,Product 1025,Prescription,8.888538427340505
1026,Product 1026,Supplements,411.9879563911869
1027,Product 1027,OTC,67.35105890982705
1028,Product 1028,Prescription,443.7746659139436
1029,Product 1029,Prescription,145.02717373632342
1030,Product 1030,Prescription,493.5879383649748
1031,Product 1031,Prescription,165.94527735219282
1032,Product 1032,Prescription,136.90205807062887
1033,Product 1033,OTC,339.1391537594133
1034,Product 1034,Prescription,242.08021730642693
1035,Product 1035,Supplements,229.27783447443645
1036,Product 1036,Supplements,413.78801540430646
1037,Product 1037,Supplements,444.7968440745618
1038,Product 1038,Prescription,411.1800003252053
1039,Product 1039,Prescription,280.0810231525401
1040,Product 1040,Supplements,478.7579359678829
1041,Product 1041,Supplements,348.81009455776035
1042,Product 1042,Prescription,346.8756534217258
1043,Product 1043,OTC,459.41740960101066
1044,Product 1044,Prescription,48.7941591189057
1045,Product 1045,Prescription,340.87551203438977
1046,Product 1046,OTC,336.1764268322248
1047,Product 1047,Supplements,300.1307431350229
1048,Product 1048,Prescription,391.9978989842304
1049,Product 1049,Supplements,42.70681312596454
1050,Product 1050,OTC,496.8803584781034
1051,Product 1051,OTC,465.3276256647472
1052,Product 1052,Prescription,428.7054041568078
1053,Product 1053,Supplements,190.94581394381805
1054,Product 1054,OTC,187.64132626673856
1055,Product 1055,Supplements,132.53119740853992
1056,Product 1056,Supplements,212.24352937843443
1057,Product 1057,Prescription,235.94382191169575
1058,Product 1058,Supplements,136.67609663894814
1059,Product 1059,Prescription,72.5011249932054
1060,Product 1060,Prescription,51.52607085125855
1061,Product 1061,Prescription,316.99102336556206
1062,Product 1062,Prescription,370.28105182049416
1063,Product 1063,Supplements,315.5299986549384
1064,Product 1064,OTC,230.51687148890025
1065,Product 1065,Supplements,140.69424832124966
1066,Product 1066,Prescription,400.7535922184669
1067,Product 1067,Supplements,76.5152915280281
1068,Product 1068,Prescription,140.28166533003355
1069,Product 1069,Prescription,13.316005772119096
1070,Product 1070,Supplements,486.4538307047815
1071,Product 1071,OTC,126.87677496511488
1072,Product 1072,Supplements,186.8753713686521
1073,Product 1073,Prescription,399.3191047184656
1074,Product 1074,OTC,131.07175249571696
1075,Product 1075,Prescription,262.8294906211188
1076,Product 1076,Supplements,345.2374345527269
1077,Product 1077,Supplements,450.8271875152968
1078,Product 1078,OTC,414.0840170175769
1079,Product 1079,Prescription,300.4666460949407
1080,Product 1080,OTC,311.0145910692025
1081,Product 1081,Supplements,413.971711826905
1082,Product 1082,Prescription,28.53657361537901
1083,Product 1083,Prescription,211.9985705173972
1084,Product 1084,Prescription,74.38447597605233
1085,Product 1085,Prescription,62.69507215372206
1086,Product 1086,OTC,460.3455446257348
1087,Product 1087,OTC,429.7423419490389
1088,Product 1088,Prescription,149.86211381828016
1089,Product 1089,Prescription,384.440538033602
1090,Product 1090,Supplements,326.878057404573
1091,Product 1091,Supplements,458.3604322251412
1092,Product 1092,Supplements,456.9173486282566
1093,Product 1093,OTC,100.8964624848057
1094,Product 1094,OTC,399.7012067224074
1095,Product 1095,Supplements,195.30951903545952
1096,Product 1096,OTC,484.701352680605
1097,Product 1097,Prescription,399.5240747692432
1098,Product 1098,OTC,307.9451194343817
1099,Product 1099,Supplements,336.5892997605801
1100,Product 1100,Prescription,271.8801768748092
622,Product 622,Prescription,420.22315903721767
838,Product 838,OTC,409.79854285331226
841,Product 841,Prescription,305.69105068694216
761,Product 761,Prescription,242.13855479496223
512,Product 512,Prescription,443.29816855284895
779,Product 779,OTC,265.14098721632166
727,Product 727,OTC,42.26160498810109
614,Product 614,Prescription,99.98383510309196
960,Product 960,OTC,316.2956245828741
237,Product 237,Supplements,272.4897586304809
912,Product 912,Prescription,52.54803530650605
177,Product 177,OTC,323.78473601361213
737,Product 737,Supplements,257.89861076552825
1074,Product 1074,OTC,131.07175249571696
1039,Product 1039,Prescription,280.0810231525401
1000,Product 1000,Supplements,249.9912837646105
381,Product 381,Supplements,115.09617548418228
984,Product 984,Supplements,149.80608627697163
862,Product 862,OTC,489.9386810449668
420,Product 420,Supplements,287.53763041802955
650,Product 650,Prescription,173.19861488609206
275,Product 275,OTC,447.0338396464675
472,Product 472,Prescription,36.29996796339625
628,Product 628,Prescription,175.00109734311906
311,Product 311,OTC,397.0019443175104
336,Product 336,Prescription,406.55401935139406
202,Product 202,Supplements,53.07189346098152
1087,Product 1087,OTC,429.7423419490389
1003,Product 1003,OTC,139.71158130735742
1048,Product 1048,Prescription,391.9978989842304
447,Product 447,Supplements,173.72647928337207
240,Product 240,Prescription,478.3047675097333
722,Product 722,Supplements,337.9086189516222
600,Product 600,OTC,382.94721674316617
471,Product 471,OTC,115.0978233486202
299,Product 299,OTC,109.81846804238909
788,Product 788,OTC,401.7132862316016
685,Product 685,Supplements,100.57508213321547
1002,Product 1002,Prescription,193.33460027439872
160,Product 160,Supplements,395.2673551981743
429,Product 429,Prescription,133.78018948780274
197,Product 197,OTC,185.57927253010388
413,Product 413,OTC,68.03743004685282
1075,Product 1075,Prescription,262.8294906211188
400,Product 400,OTC,296.34173691559374
378,Product 378,OTC,86.77705052808068
1025,Product 1025,Prescription,8.888538427340505
702,Product 702,Prescription,379.35525610501713
540,Product 540,Supplements,114.3512548629325
938,Product 938,Prescription,159.16251896994956
